item_id,app_id,human_label,title,text,updated
appstore_389801252_14421912425,389801252,5,My Review,I want to be able to my old account following because someone took that and doesn’t use it anymore.,2026-08-13T01:57:30-07:00
appstore_389801252_14421701068,389801252,1,Worst AI,Meta Ai false banned my account,2026-08-13T00:32:41-07:00
appstore_389801252_14421638012,389801252,5,Ммм,Классс👍🏻👍🏻👍🏻,2026-08-13T00:06:43-07:00
appstore_389801252_14421575734,389801252,5,"Geniales, me mantienen informada🫶",👍🏼👏👏👏mi red social favorita ❤️,2026-08-12T23:40:29-07:00
appstore_389801252_14421542644,389801252,1,Desativando conta sem motivo,"Desativaram minha conta sem motivo algum, e da minha filha que estava logada no meu celular! Nunca mais uso esse lixo de rede social!",2026-08-12T23:26:21-07:00
appstore_389801252_14421481491,389801252,1,awful,account banned for no reason after 12+ years,2026-08-12T23:00:16-07:00
appstore_389801252_14421471029,389801252,5,برنامه عالی,❤️,2026-08-12T22:55:46-07:00
appstore_389801252_14421343524,389801252,1,The end,The worst cancer our species will ever know,2026-08-12T22:00:29-07:00
appstore_389801252_14421258838,389801252,5,yo,just the right ammount of everyhting,2026-08-12T21:24:22-07:00
appstore_389801252_14421228497,389801252,5,Great Social Media App,Allows me to share the most important things to me on instagram to the most important people in my life and across the globe for things that truly matter to me!!,2026-08-12T21:11:30-07:00
appstore_389801252_14421221257,389801252,2,Always buggy,"Often the little things add up, a text box not aligning correctly with the ipad os, or a box so small you wonder if they thought of using the full screen of an ipad at any point instead of little caption boxes that reads barely 3 menu items.",2026-08-12T21:08:26-07:00
appstore_389801252_14421220050,389801252,5,"★★★★★

Five stars because I have a generous heart. 🤍","Instagram is a curious little place where photographs find strangers, old friends quietly keep up with one another, and occasionally something beautiful appears between two advertisements.

I complain about it, of course.

But I’m still here. 🌹",2026-08-12T21:07:57-07:00
appstore_389801252_14421176404,389801252,2,AI will save us,The IG to Facebook connection is so buggy you should take PReP to protect yourself.,2026-08-12T20:49:48-07:00
appstore_389801252_14421152674,389801252,5,The best,"I love instagram, I hope it never disappears",2026-08-12T20:40:06-07:00
appstore_389801252_14421134324,389801252,1,Horrible,Banned for no reason.,2026-08-12T20:32:43-07:00
appstore_389801252_14421096393,389801252,5,Cross posts,Cross posting to other apps will definitely be my go to for algorithm development,2026-08-12T20:17:38-07:00
appstore_389801252_14421087304,389801252,1,accounts,i’m starting not to like it because it kept disabled all my accounts for no reason and it keep adding restriction on it I can literally be laying down that I click on Instagram then I see a notification that I have been restricted on my account been suspended Instagram do better,2026-08-12T20:14:03-07:00
appstore_389801252_14421026999,389801252,1,Small Artist,"I can’t bookmark ANYTHING without Ai describing it to me. Anything! Ai, Ai, Ai. Disgusting, honestly. Can’t even turn it off.",2026-08-12T19:50:48-07:00
appstore_389801252_14421024755,389801252,4,Mmmm,I like that,2026-08-12T19:49:59-07:00
appstore_389801252_14420986853,389801252,1,"steals data, slow, glitchy","slowest app i’ve ever used, only getting slower and running down your phone more and more with each update, this app is also fishy and asks for wat too much of your data, it has access to your facial camera at all times even when u aren’t using it, it uses ur browsing data to advertise to you, and has a huge problem with AI/ porn adds. ontop of this, the app logged me out randomly and wouldnt let me log back into the same device with my password, instead it asked me to login on my primary device (the phone u just logged me out of) to verify my log in, which doesn’t make sense. soulless garbage app.",2026-08-12T19:35:38-07:00
appstore_389801252_14420968084,389801252,5,IG,My best App😘,2026-08-12T19:28:36-07:00
appstore_389801252_14420945118,389801252,1,Ts trash,Ts trash,2026-08-12T19:20:03-07:00
appstore_389801252_14420925124,389801252,1,wtf,"i got banned for doing something i didn't even do, my account is being appealed and if it gets banned it will be permanently disabled",2026-08-12T19:12:44-07:00
appstore_389801252_14420878860,389801252,4,Just bring back the 3 pinned,The 3 pinned comments please 🙏🏾🙏🏾🙏🏾 bring em back that’s all we need fr no other updates,2026-08-12T18:55:55-07:00
appstore_389801252_14420845887,389801252,2,not working correctly,it’s very upsetting,2026-08-12T18:43:48-07:00
appstore_389801252_14420805205,389801252,1,My Account,Instagram keep taking my account for no reason I only post pictures of me & likes other or post funny videos so I don’t know why instagram take taking my account,2026-08-12T18:29:01-07:00
appstore_389801252_14420804725,389801252,1,Queja,"Pinche app culera me bloqueo 5 cuentas y solo porque si cuando yo no hacía nada malo 
Pero como no soy un put@ mostrando el cul0 me quitan la cuenta 
App basura la neta",2026-08-12T18:28:49-07:00
appstore_389801252_14420787819,389801252,2,C,They deleted my account for no reason at all I haven’t even used instagram and I want my account back,2026-08-12T18:22:38-07:00
appstore_389801252_14420697811,389801252,1,Instagram currently has two serious issues:,"1. When you try to send or forward a video and search for someone’s name, the app starts freezing as soon as you type.
2. Group chats randomly disappear from the Chats screen. You’re still in the group, and it shows up if you manually search for it, but it won’t appear in your chat list — even when someone has just sent a new message.

Please fix this!",2026-08-12T17:49:22-07:00
appstore_389801252_14420670955,389801252,5,انستا,رجعو نفس قبل,2026-08-12T17:39:23-07:00
appstore_389801252_14420666865,389801252,5,Trash,Ur app sucks,2026-08-12T17:37:50-07:00
appstore_389801252_14420608883,389801252,1,Inhabilitado,"Devuélvame mis cuentas de Instagram, no he incumplido nada por favor tengo todo ahí mi trabajo necesito de nuevo mi cuenta 🙏🏽🥲",2026-08-12T17:16:01-07:00
appstore_389801252_14420557105,389801252,3,My Instagram account,"I had my Instagram account for 3 years , I finally get over 1,000 followers so I can go live and instagram decided to disable all my accounts and tell me I can’t get them back and it got me feel really bad because why it took me so long to get to one thousand followers just for Instagram to disable it , I would really like instagram help me get back my accounts please because it’s going to take much longer for me to get back one thousand followers again .",2026-08-12T16:56:18-07:00
appstore_389801252_14420548238,389801252,5,Los mejores,Aplicación,2026-08-12T16:52:50-07:00
appstore_389801252_14420517710,389801252,5,2 IG INFLUENCERS,"Relatable, perplex, and economically efficiently put together in order for friends and families to interact!!! I love it!!!",2026-08-12T16:40:41-07:00
appstore_389801252_14420492885,389801252,5,❤️,You are the best thank you 🙏,2026-08-12T16:30:56-07:00
appstore_389801252_14420476732,389801252,1,The worst.,"Meta took everything about Facebook and made it worse. Then they convinced young people it was better. Why?

You can’t tell who is who. You can’t rad the caption.  My photos get cut off. You can’t see a collage of photos at first glance. 

Bad. Bad.  Bad.",2026-08-12T16:24:40-07:00
